layer,reporter_code,reporter,partner_code,partner,trade_value_usd,weight_marketshare,source,weight_binary,weight_log,from,to
layer2_backend,NLD,Netherlands,VNM,Viet Nam,24692605.614,9.330732768596734e-5,Comtrade,1,17.022014429422406,NLD,VNM
layer2_backend,NOR,Norway,CHN,China,4397789.655,1.757237726546968e-5,Comtrade,1,15.29661284891845,NOR,CHN
layer2_backend,NOR,Norway,CZE,Czechia,1796071.18,0.002239697921674476,Comtrade,1,14.40111271634629,NOR,CZE
layer2_backend,NOR,Norway,DEU,Germany,6540555.05,2.1481509439298072e-5,Comtrade,1,15.693532742754916,NOR,DEU
layer2_backend,NOR,Norway,DNK,Denmark,1675250.92,7.207528051477112e-6,Comtrade,1,14.331474111932359,NOR,DNK
layer2_backend,NOR,Norway,FRA,France,1318947.788,0.0016447258062348884,Comtrade,1,14.092345604562064,NOR,FRA
layer2_backend,NOR,Norway,GBR,United Kingdom,2551134.8890000004,9.288612818973852e-6,Comtrade,1,14.752049264619362,NOR,GBR
layer2_backend,NOR,Norway,ITA,Italy,7047241.056,0.008787898454370969,Comtrade,1,15.768146900520161,NOR,ITA
layer2_backend,NOR,Norway,SWE,Sweden,17981394.981000002,0.003402615203507359,Comtrade,1,16.70484822476138,NOR,SWE
layer2_backend,NOR,Norway,TWN,Chinese Taipei,1063776740,5.955653222509851e-4,OECD_BTIGE,1,20.785091375961276,NOR,TWN
layer2_backend,NOR,Norway,USA,USA,18530491.015,0.0023422035840910934,Comtrade,1,16.73492815025658,NOR,USA
layer2_backend,PHL,Philippines,AUT,Austria,103520879,6.610323870556101e-4,Comtrade,1,18.45528388945353,PHL,AUT
layer2_backend,PHL,Philippines,BEL,Belgium,79164613,3.3243949263026755e-4,Comtrade,1,18.18703996401366,PHL,BEL
layer2_backend,PHL,Philippines,CAN,Canada,35559973,1.2093725805198539e-4,Comtrade,1,17.386731237451105,PHL,CAN
layer2_backend,PHL,Philippines,CHE,Switzerland,28462484,1.4861982314082295e-4,Comtrade,1,17.16409746234477,PHL,CHE
layer2_backend,PHL,Philippines,CHN,China,3982714025,0.02448839497653681,Comtrade,1,22.105229339924033,PHL,CHN
layer2_backend,PHL,Philippines,CZE,Czechia,81061003,6.29135755596984e-4,Comtrade,1,18.21071256497473,PHL,CZE
layer2_backend,PHL,Philippines,DEU,Germany,1401231671,0.013636660589938147,Comtrade,1,21.06061745251488,PHL,DEU
layer2_backend,PHL,Philippines,DNK,Denmark,9130085,3.308328099055405e-5,Comtrade,1,16.027085672022956,PHL,DNK
layer2_backend,PHL,Philippines,FIN,Finland,3651604,1.4331164887158747e-5,Comtrade,1,15.110677354934914,PHL,FIN
layer2_backend,PHL,Philippines,FRA,France,427522024,0.0018033798156743357,Comtrade,1,19.87351636548179,PHL,FRA
layer2_backend,PHL,Philippines,GBR,United Kingdom,96359957,5.847131946412286e-4,Comtrade,1,18.383601299845346,PHL,GBR
layer2_backend,PHL,Philippines,HKG,"China, Hong Kong SAR",8171876667,0.05207276112237863,Comtrade,1,22.823964421766362,PHL,HKG
layer2_backend,PHL,Philippines,HUN,Hungary,73170164,3.933960089291753e-4,Comtrade,1,18.10829831388022,PHL,HUN
layer2_backend,PHL,Philippines,IND,India,94777476,5.308018631364036e-4,Comtrade,1,18.367042354609424,PHL,IND
layer2_backend,PHL,Philippines,IRL,Ireland,168877793,0.0031558812447337772,Comtrade,1,18.944685898889418,PHL,IRL
layer2_backend,PHL,Philippines,ISR,Israel,62908664,2.3752497386225115e-4,Comtrade,1,17.95719447052944,PHL,ISR
layer2_backend,PHL,Philippines,ITA,Italy,14593218,4.903626198837183e-5,Comtrade,1,16.496067526732507,PHL,ITA
layer2_backend,PHL,Philippines,JPN,Japan,2083033206,0.01273520583989524,Comtrade,1,21.457090941008882,PHL,JPN
layer2_backend,PHL,Philippines,KOR,Rep. of Korea,964076521,0.004900837433168975,Comtrade,1,20.68668122909247,PHL,KOR
layer2_backend,PHL,Philippines,MEX,Mexico,378423946,0.003226693104237089,Comtrade,1,19.751525678023313,PHL,MEX
layer2_backend,PHL,Philippines,MYS,Malaysia,914232605,0.006262720740003007,Comtrade,1,20.633595589382097,PHL,MYS
layer2_backend,PHL,Philippines,NLD,Netherlands,1279656112,0.00561502912727301,Comtrade,1,20.96985721706316,PHL,NLD
layer2_backend,PHL,Philippines,SGP,Singapore,3678612804,0.017185575418503306,Comtrade,1,22.02580156289875,PHL,SGP
layer2_backend,PHL,Philippines,SWE,Sweden,5589913,1.9870922320661988e-5,Comtrade,1,15.536474460397553,PHL,SWE
layer2_backend,PHL,Philippines,THA,Thailand,687019310,0.003041084434874762,Comtrade,1,20.347872958961872,PHL,THA
layer2_backend,PHL,Philippines,USA,USA,2630124943,0.022066317790750384,Comtrade,1,21.690297189231988,PHL,USA
layer2_backend,PHL,Philippines,VNM,Viet Nam,611395358,0.003209329371872998,Comtrade,1,20.231254376616928,PHL,VNM
layer2_backend,SGP,Singapore,AUT,Austria,153771635.847,8.803796294857185e-4,Comtrade,1,18.850979182209883,SGP,AUT
layer2_backend,SGP,Singapore,BEL,Belgium,410402741.046,0.0017937977699832403,Comtrade,1,19.83264953319715,SGP,BEL
layer2_backend,SGP,Singapore,CAN,Canada,157975368.431,0.03153242221161177,Comtrade,1,18.877949689161966,SGP,CAN
layer2_backend,SGP,Singapore,CHE,Switzerland,48319800.203,0.0023700998445522693,Comtrade,1,17.693351997406047,SGP,CHE
layer2_backend,SGP,Singapore,CHN,China,23252697543.081,0.21493540543793502,Comtrade,1,23.869686985650915,SGP,CHN
layer2_backend,SGP,Singapore,CZE,Czechia,120879606.89299999,0.002487758195631319,Comtrade,1,18.610305632152816,SGP,CZE
layer2_backend,SGP,Singapore,DEU,Germany,3521875368.2249994,0.06986790504474148,Comtrade,1,21.982259460030033,SGP,DEU
layer2_backend,SGP,Singapore,DNK,Denmark,6869878.856000001,0.0015379181068982293,Comtrade,1,15.742657175836005,SGP,DNK
layer2_backend,SGP,Singapore,FIN,Finland,307050282.333,9.607509979242517e-4,Comtrade,1,19.542522081497765,SGP,FIN
layer2_backend,SGP,Singapore,FRA,France,1192388574.9969997,0.01720828532196944,Comtrade,1,20.899224339042153,SGP,FRA
layer2_backend,SGP,Singapore,GBR,United Kingdom,193952889.403,0.028602594056679694,Comtrade,1,19.083125854564674,SGP,GBR
layer2_backend,SGP,Singapore,HKG,"China, Hong Kong SAR",40315767489.37999,0.41329763959723903,Comtrade,1,24.420008482242633,SGP,HKG
layer2_backend,SGP,Singapore,HUN,Hungary,127730941.02000001,0.0013179723314507904,Comtrade,1,18.66543659407984,SGP,HUN
layer2_backend,SGP,Singapore,IND,India,1928025736.3990002,0.05327798846100033,Comtrade,1,21.379762382319004,SGP,IND
layer2_backend,SGP,Singapore,IRL,Ireland,10139292.052000001,6.526953964629633e-5,Comtrade,1,16.131928834959176,SGP,IRL
layer2_backend,SGP,Singapore,ISR,Israel,189622675.917,0.0036553475851929997,Comtrade,1,19.060546744625825,SGP,ISR
layer2_backend,SGP,Singapore,ITA,Italy,185182946.478,0.011362482089599706,Comtrade,1,19.036854799684374,SGP,ITA
layer2_backend,SGP,Singapore,JPN,Japan,4280422564.1600003,0.04604126083812841,Comtrade,1,22.177317571844185,SGP,JPN
layer2_backend,SGP,Singapore,KOR,Rep. of Korea,6541091225.257999,0.07267004733457594,Comtrade,1,22.6013698426648,SGP,KOR
layer2_backend,SGP,Singapore,MEX,Mexico,1185878678.731,0.01582166558632572,Comtrade,1,20.893749838639508,SGP,MEX
layer2_backend,SGP,Singapore,MYS,Malaysia,13807898289.884,0.31948444645313073,Comtrade,1,23.348506605304678,SGP,MYS
layer2_backend,SGP,Singapore,NLD,Netherlands,2127682073.328,0.0616542929388221,Comtrade,1,21.47829899610269,SGP,NLD
layer2_backend,SGP,Singapore,NOR,Norway,4125623.783,0.0034577936977885516,Comtrade,1,15.23272802882708,SGP,NOR
layer2_backend,SGP,Singapore,PHL,Philippines,1511539767.851,0.028586300355220553,Comtrade,1,21.136394682688472,SGP,PHL
layer2_backend,SGP,Singapore,SWE,Sweden,33078636.062,1.930534876782437e-4,Comtrade,1,17.31439822600132,SGP,SWE
layer2_backend,SGP,Singapore,THA,Thailand,4191240657.646,0.08266945206742883,Comtrade,1,22.15626262696704,SGP,THA
layer2_backend,SGP,Singapore,TWN,Chinese Taipei,37646309523,0.021076637248738702,OECD_BTIGE,1,24.35150076577709,SGP,TWN
layer2_backend,SGP,Singapore,USA,USA,6555981510.531001,0.19503738484437144,Comtrade,1,22.603643677740276,SGP,USA
layer2_backend,SGP,Singapore,VNM,Viet Nam,6684346947.921999,0.05873231509654302,Comtrade,1,22.62303435371153,SGP,VNM
layer2_backend,SWE,Sweden,AUT,Austria,3926340.927,1.4879889788738245e-5,Comtrade,1,15.183218742996115,SWE,AUT
layer2_backend,SWE,Sweden,BEL,Belgium,4713744.714,5.274007930716886e-5,Comtrade,1,15.365993418299452,SWE,BEL
layer2_backend,SWE,Sweden,CAN,Canada,3464616.2060000002,1.2545545063250874e-5,Comtrade,1,15.058112710044513,SWE,CAN
layer2_backend,SWE,Sweden,CHE,Switzerland,6116715.5479999995,2.3876118262946046e-5,Comtrade,1,15.626535998749867,SWE,CHE
layer2_backend,SWE,Sweden,CHN,China,71936118.356,0.003970544988423418,Comtrade,1,18.091289051991133,SWE,CHN
layer2_backend,SWE,Sweden,CZE,Czechia,5538323.766,6.815919926606511e-5,Comtrade,1,15.527202624186087,SWE,CZE
layer2_backend,SWE,Sweden,DEU,Germany,96152541.85,0.003984353694504946,Comtrade,1,18.38144647634722,SWE,DEU
layer2_backend,SWE,Sweden,DNK,Denmark,16739745.730999999,9.370132831405672e-4,Comtrade,1,16.63329649334126,SWE,DNK
layer2_backend,SWE,Sweden,FIN,Finland,13864495.919,1.1522085776223129e-4,Comtrade,1,16.444841952132833,SWE,FIN
layer2_backend,SWE,Sweden,FRA,France,13824453.410999998,0.0034065707226177593,Comtrade,1,16.441949640651817,SWE,FRA
layer2_backend,SWE,Sweden,GBR,United Kingdom,13851247.286999999,3.939031967502525e-4,Comtrade,1,16.443885915561516,SWE,GBR
layer2_backend,SWE,Sweden,HKG,"China, Hong Kong SAR",20802725.538,2.0794577114806103e-4,Comtrade,1,16.85059461963854,SWE,HKG
layer2_backend,SWE,Sweden,HUN,Hungary,3374644.151,1.4518924951305601e-5,Comtrade,1,15.03180073631668,SWE,HUN
layer2_backend,SWE,Sweden,IND,India,4259336.401,1.313828960565008e-5,Comtrade,1,15.264624166476642,SWE,IND
layer2_backend,SWE,Sweden,ITA,Italy,45765917.088,0.009198312476508853,Comtrade,1,17.639050225519718,SWE,ITA
layer2_backend,SWE,Sweden,JPN,Japan,8366313.5309999995,3.220523235674943e-5,Comtrade,1,15.939724026619894,SWE,JPN
layer2_backend,SWE,Sweden,MEX,Mexico,15343695.824,6.3389549627844e-5,Comtrade,1,16.546215317307443,SWE,MEX
layer2_backend,SWE,Sweden,MYS,Malaysia,8279406.457999999,6.656427154477421e-5,Comtrade,1,15.929281960757207,SWE,MYS
layer2_backend,SWE,Sweden,NLD,Netherlands,43651474.926,2.607161014781685e-4,Comtrade,1,17.591747652415933,SWE,NLD
layer2_backend,SWE,Sweden,NOR,Norway,20191409.917,9.829544351038623e-4,Comtrade,1,16.820767869818663,SWE,NOR
layer2_backend,SWE,Sweden,SGP,Singapore,4404972.486,1.6579976040597782e-5,Comtrade,1,15.298244798265063,SWE,SGP
layer2_backend,SWE,Sweden,THA,Thailand,21032302.584,5.17262820035201e-4,Comtrade,1,16.861570079673378,SWE,THA
layer2_backend,SWE,Sweden,TWN,Chinese Taipei,2397501140,0.0013422633578557134,OECD_BTIGE,1,21.597692840634164,SWE,TWN
layer2_backend,SWE,Sweden,USA,USA,47366727.57000001,0.0028225992497930377,Comtrade,1,17.67343061129492,SWE,USA
layer2_backend,THA,Thailand,AUT,Austria,7019431.953,0.004515685422168589,Comtrade,1,15.764192996813517,THA,AUT
layer2_backend,THA,Thailand,BEL,Belgium,48628751.062,5.534940202979594e-4,Comtrade,1,17.699725520154747,THA,BEL
layer2_backend,THA,Thailand,CAN,Canada,22916708.565,0.005344219202120655,Comtrade,1,16.947376877768367,THA,CAN
layer2_backend,THA,Thailand,CHE,Switzerland,25424426.289,0.003090436593744716,Comtrade,1,17.051220974138804,THA,CHE
layer2_backend,THA,Thailand,CHN,China,804036582.304,0.015733116196472045,Comtrade,1,20.505155327729963,THA,CHN
layer2_backend,THA,Thailand,CZE,Czechia,45890534.28700001,0.0081944457758483,Comtrade,1,17.64176945087043,THA,CZE
layer2_backend,THA,Thailand,DEU,Germany,555338583.568,0.03223531741736164,Comtrade,1,20.135088547983045,THA,DEU
layer2_backend,THA,Thailand,DNK,Denmark,4086583.375,1.5918388685529935e-5,Comtrade,1,15.22322006297832,THA,DNK
layer2_backend,THA,Thailand,FIN,Finland,5909323.791999999,0.0038510550248630976,Comtrade,1,15.592042134462881,THA,FIN
layer2_backend,THA,Thailand,FRA,France,28397281.684,0.013001986184405127,Comtrade,1,17.16180401841295,THA,FRA
layer2_backend,THA,Thailand,GBR,United Kingdom,101427546.035,0.005280743575692257,Comtrade,1,18.43485527923839,THA,GBR
layer2_backend,THA,Thailand,HKG,"China, Hong Kong SAR",2214577860.8699994,0.036724583461560004,Comtrade,1,21.518327640732007,THA,HKG
layer2_backend,THA,Thailand,HUN,Hungary,20604778.122,0.005599789607459952,Comtrade,1,16.841033603066442,THA,HUN
layer2_backend,THA,Thailand,IND,India,52020119.201,0.00504698437695403,Comtrade,1,17.767141128651083,THA,IND
layer2_backend,THA,Thailand,IRL,Ireland,1340211.787,5.766069986532387e-6,Comtrade,1,14.108338955588957,THA,IRL
layer2_backend,THA,Thailand,ISR,Israel,17793535.296,7.65541467548444e-5,Comtrade,1,16.694345819876652,THA,ISR
layer2_backend,THA,Thailand,ITA,Italy,5032711.356,0.0036754716357532934,Comtrade,1,15.431469632525838,THA,ITA
layer2_backend,THA,Thailand,JPN,Japan,812543319.7579999,0.0392721884808912,Comtrade,1,20.51567978860282,THA,JPN
layer2_backend,THA,Thailand,KOR,Rep. of Korea,350515876.414,0.00872359305912972,Comtrade,1,19.67491656273961,THA,KOR
layer2_backend,THA,Thailand,MEX,Mexico,176244854.668,0.0027146566223303316,Comtrade,1,18.987384811531392,THA,MEX
layer2_backend,THA,Thailand,MYS,Malaysia,652336205.984,0.01663198505354653,Comtrade,1,20.29607064187007,THA,MYS
layer2_backend,THA,Thailand,NLD,Netherlands,329437966.386,0.006679036100484456,Comtrade,1,19.61289863131821,THA,NLD
layer2_backend,THA,Thailand,PHL,Philippines,695024713.734,0.006151550893286468,Comtrade,1,20.359457963665143,THA,PHL
layer2_backend,THA,Thailand,SGP,Singapore,1335444159.855,0.027293302824024934,Comtrade,1,21.012529778224966,THA,SGP
layer2_backend,THA,Thailand,SWE,Sweden,1390193.577,5.981109506396097e-6,Comtrade,1,14.144954278763343,THA,SWE
layer2_backend,THA,Thailand,USA,USA,830983551.366,0.07348689729343003,Comtrade,1,20.538120560043822,THA,USA
layer2_backend,THA,Thailand,VNM,Viet Nam,68383213.581,0.002986939634703833,Comtrade,1,18.04063795161449,THA,VNM
layer2_backend,TWN,Chinese Taipei,AUT,Austria,1438332414,8.052638071856575e-4,OECD_BTIGE,1,21.086750234343036,TWN,AUT
layer2_backend,TWN,Chinese Taipei,CAN,Canada,7116938609,0.003984484409867396,OECD_BTIGE,1,22.685743499400854,TWN,CAN
layer2_backend,TWN,Chinese Taipei,CHN,China (People’s Republic of),374038939709,0.20940918642591055,OECD_BTIGE,1,26.647625745812814,TWN,CHN
layer2_backend,TWN,Chinese Taipei,DEU,Germany,22257018023,0.012460798974805539,OECD_BTIGE,1,23.825923212634226,TWN,DEU
layer2_backend,TWN,Chinese Taipei,DNK,Denmark,995803957,5.575101261844766e-4,OECD_BTIGE,1,20.71906096685817,TWN,DNK
layer2_backend,TWN,Chinese Taipei,FIN,Finland,961043490,5.380491547681907e-4,OECD_BTIGE,1,20.683530221893896,TWN,FIN
layer2_backend,TWN,Chinese Taipei,FRA,France,4568962562,0.0025579762729068664,OECD_BTIGE,1,22.242552005797325,TWN,FRA
layer2_backend,TWN,Chinese Taipei,IND,India,12981748619,0.007267952953789924,OECD_BTIGE,1,23.286810255635807,TWN,IND
layer2_backend,TWN,Chinese Taipei,IRL,Ireland,1841774995,0.001031134896229242,OECD_BTIGE,1,21.333995615309675,TWN,IRL
layer2_backend,TWN,Chinese Taipei,ISR,Israel,3058423910,0.0017122871304172977,OECD_BTIGE,1,21.84116555845612,TWN,ISR
layer2_backend,TWN,Chinese Taipei,JPN,Japan,101897537185,0.05704828587450245,OECD_BTIGE,1,25.347233607952692,TWN,JPN
layer2_backend,TWN,Chinese Taipei,KOR,Korea,76226742757,0.04267625236308104,OECD_BTIGE,1,25.056978192898168,TWN,KOR
layer2_backend,TWN,Chinese Taipei,MYS,Malaysia,56896091116,0.031853806880870465,OECD_BTIGE,1,24.7644924783024,TWN,MYS
layer2_backend,TWN,Chinese Taipei,NLD,Netherlands,20464196221,0.011457070979919392,OECD_BTIGE,1,23.7419426703804,TWN,NLD
layer2_backend,TWN,Chinese Taipei,NOR,Norway,530061006,2.9675959435912405e-4,OECD_BTIGE,1,20.088502665433246,TWN,NOR
layer2_backend,TWN,Chinese Taipei,SGP,Singapore,103739280206,0.05807940286978979,OECD_BTIGE,1,25.365146667412976,TWN,SGP
layer2_backend,TWN,Chinese Taipei,SWE,Sweden,1813117968,0.0010150909925808035,OECD_BTIGE,1,21.318313834997195,TWN,SWE
layer2_backend,TWN,Chinese Taipei,USA,United States,173160068214,0.09694527803538314,OECD_BTIGE,1,25.877482253462134,TWN,USA
layer2_backend,TWN,Chinese Taipei,VNM,Viet Nam,35923554901,0.02011213701759922,OECD_BTIGE,1,24.304659042688378,TWN,VNM
layer2_backend,USA,USA,AUT,Austria,67387900,0.0011170438503843507,Comtrade,1,18.025976049382862,USA,AUT
layer2_backend,USA,USA,BEL,Belgium,83761633,0.003652468967560188,Comtrade,1,18.243485632454707,USA,BEL
layer2_backend,USA,USA,CAN,Canada,1981729682,0.07452368785479908,Comtrade,1,21.40723587757903,USA,CAN
layer2_backend,USA,USA,CHE,Switzerland,107074268,0.0025386059015163774,Comtrade,1,18.48903325445198,USA,CHE
layer2_backend,USA,USA,CHN,China,10409233492,0.11445881546344729,Comtrade,1,23.065959085065984,USA,CHN
layer2_backend,USA,USA,CZE,Czechia,314080164,0.004221115837914124,Comtrade,1,19.56515881383615,USA,CZE
layer2_backend,USA,USA,DEU,Germany,1628037498,0.03394196070285607,Comtrade,1,21.21064113804527,USA,DEU
layer2_backend,USA,USA,DNK,Denmark,54241893,6.084218643694747e-4,Comtrade,1,17.80896411986582,USA,DNK
layer2_backend,USA,USA,FIN,Finland,35039317,9.346233319411168e-4,Comtrade,1,17.37198136037273,USA,FIN
layer2_backend,USA,USA,FRA,France,641537840,0.02609473308962235,Comtrade,1,20.279378728588874,USA,FRA
layer2_backend,USA,USA,GBR,United Kingdom,632138738,0.02556319265879575,Comtrade,1,20.2646194517535,USA,GBR
layer2_backend,USA,USA,HKG,"China, Hong Kong SAR",3617465177,0.06752150937165412,Comtrade,1,22.009039390438787,USA,HKG
layer2_backend,USA,USA,HUN,Hungary,317386883,0.006484878907754615,Comtrade,1,19.575632041951337,USA,HUN
layer2_backend,USA,USA,IND,India,321488501,0.01578567654710635,Comtrade,1,19.58847233739433,USA,IND
layer2_backend,USA,USA,IRL,Ireland,1080724907,0.008902415408777559,Comtrade,1,20.800897864032223,USA,IRL
layer2_backend,USA,USA,ISR,Israel,1307133219,0.009819477859180359,Comtrade,1,20.991102194473754,USA,ISR
layer2_backend,USA,USA,ITA,Italy,239861237,0.009832659892330294,Comtrade,1,19.295571139098648,USA,ITA
layer2_backend,USA,USA,JPN,Japan,1109547010,0.04627024454060168,Comtrade,1,20.827217670777724,USA,JPN
layer2_backend,USA,USA,KOR,Rep. of Korea,2121141842,0.021591876993555737,Comtrade,1,21.4752203858233,USA,KOR
layer2_backend,USA,USA,MEX,Mexico,17156003802,0.29034247476492686,Comtrade,1,23.56561402527274,USA,MEX
layer2_backend,USA,USA,MYS,Malaysia,4825131565,0.06076779569047998,Comtrade,1,22.297103838930376,USA,MYS
layer2_backend,USA,USA,NLD,Netherlands,842187100,0.015285960900748907,Comtrade,1,20.551512757735345,USA,NLD
layer2_backend,USA,USA,NOR,Norway,22611664,5.018833467521509e-4,Comtrade,1,16.93397648152517,USA,NOR
layer2_backend,USA,USA,PHL,Philippines,1459031450,0.019332539384516272,Comtrade,1,21.1010386628003,USA,PHL
layer2_backend,USA,USA,SGP,Singapore,1434204651,0.03914742770786751,Comtrade,1,21.083876283027625,USA,SGP
layer2_backend,USA,USA,SWE,Sweden,126502917,0.008025964278482043,Comtrade,1,18.65577593305948,USA,SWE
layer2_backend,USA,USA,THA,Thailand,1014508251,0.020616966995180935,Comtrade,1,20.737669851253248,USA,THA
layer2_backend,USA,USA,VNM,Viet Nam,769825665,0.007703358063998983,Comtrade,1,20.46167463938568,USA,VNM
layer2_backend,USA,United States,TWN,Chinese Taipei,111478343203,0.06241218941645651,OECD_BTIGE,1,25.437096177626973,USA,TWN
layer2_backend,VNM,Viet Nam,CAN,Canada,8043147.814,2.4809781471257726e-5,Comtrade,1,15.900331208015178,VNM,CAN
layer2_backend,VNM,Viet Nam,CHE,Switzerland,21316935.6,6.575392198466368e-5,Comtrade,1,16.875012460258823,VNM,CHE
layer2_backend,VNM,Viet Nam,CHN,China,6854071167.088,0.0265952774594268,Comtrade,1,22.648108643783498,VNM,CHN
layer2_backend,VNM,Viet Nam,DEU,Germany,18596983.263,8.459982556717691e-4,Comtrade,1,16.738509989140052,VNM,DEU
layer2_backend,VNM,Viet Nam,FIN,Finland,2558670.49,7.222470221492299e-5,Comtrade,1,14.754998732536245,VNM,FIN
layer2_backend,VNM,Viet Nam,FRA,France,1741799.62,5.3727307937448965e-6,Comtrade,1,14.370429975194325,VNM,FRA
layer2_backend,VNM,Viet Nam,GBR,United Kingdom,2786037.644,8.593772825861151e-6,Comtrade,1,14.840131304008173,VNM,GBR
layer2_backend,VNM,Viet Nam,HKG,"China, Hong Kong SAR",2594804480.8669996,0.020714411080702842,Comtrade,1,21.67677700655118,VNM,HKG
layer2_backend,VNM,Viet Nam,HUN,Hungary,3547149.792,9.361093595309182e-5,Comtrade,1,15.08165524539794,VNM,HUN
layer2_backend,VNM,Viet Nam,IND,India,194092217.489,0.002551220413253373,Comtrade,1,19.08384395711922,VNM,IND
layer2_backend,VNM,Viet Nam,ISR,Israel,22062609.13,6.805401614630522e-5,Comtrade,1,16.909394884373377,VNM,ISR
layer2_backend,VNM,Viet Nam,ITA,Italy,1241607.847,5.341840603905833e-6,Comtrade,1,14.031918553868953,VNM,ITA
layer2_backend,VNM,Viet Nam,JPN,Japan,249324638.59800002,0.003774778635497024,Comtrade,1,19.33426637874028,VNM,JPN
layer2_backend,VNM,Viet Nam,KOR,Rep. of Korea,720872268.572,0.01297394575741628,Comtrade,1,20.395972522234622,VNM,KOR
layer2_backend,VNM,Viet Nam,MEX,Mexico,51230108.246,1.827592527961133e-4,Comtrade,1,17.75183798837456,VNM,MEX
layer2_backend,VNM,Viet Nam,MYS,Malaysia,522005188.911,0.0019304875300811544,Comtrade,1,20.073188088155725,VNM,MYS
layer2_backend,VNM,Viet Nam,NLD,Netherlands,414090103.31,0.0012772965523087222,Comtrade,1,19.8415941513696,VNM,NLD
layer2_backend,VNM,Viet Nam,PHL,Philippines,12190061.845,5.244600175899521e-5,Comtrade,1,16.316131656899458,VNM,PHL
layer2_backend,VNM,Viet Nam,SGP,Singapore,623456723.356,0.002416266825257911,Comtrade,1,20.250789913066885,VNM,SGP
layer2_backend,VNM,Viet Nam,THA,Thailand,46402809.835,8.632751149159071e-4,Comtrade,1,17.652870593702207,VNM,THA
layer2_backend,VNM,Viet Nam,TWN,Chinese Taipei,17027173621,0.009532821844379055,OECD_BTIGE,1,23.558076353196736,VNM,TWN
layer2_backend,VNM,Viet Nam,USA,USA,646204018.853,0.0056876298048342,Comtrade,1,20.286625832092056,VNM,USA
