layer,reporter_code,reporter,partner_code,partner,trade_value_usd,weight_marketshare,source,weight_binary,weight_log,from,to,year
layer2_backend,AUT,Austria,BEL,Belgium,1697530.677,6.409973928928642e-4,Comtrade,1,14.344685799212892,AUT,BEL,2019
layer2_backend,AUT,Austria,CAN,Canada,1228771.496,4.639912174011713e-4,Comtrade,1,14.021526258312546,AUT,CAN,2019
layer2_backend,AUT,Austria,CHE,Switzerland,36095661.605000004,0.0031044238737924783,Comtrade,1,17.401683266638603,AUT,CHE,2019
layer2_backend,AUT,Austria,CHN,China,147462466.515,0.008722718446724882,Comtrade,1,18.809084243838917,AUT,CHN,2019
layer2_backend,AUT,Austria,CZE,Czechia,15781150.447,0.0021086849091214092,Comtrade,1,16.574326839477834,AUT,CZE,2019
layer2_backend,AUT,Austria,DEU,Germany,511570991.289,0.036826206732417925,Comtrade,1,20.05299692607905,AUT,DEU,2019
layer2_backend,AUT,Austria,FRA,France,23135849.347999997,0.002653247094769099,Comtrade,1,16.956893935558714,AUT,FRA,2019
layer2_backend,AUT,Austria,GBR,United Kingdom,17101848.416,0.0024799369384302613,Comtrade,1,16.654697168607232,AUT,GBR,2019
layer2_backend,AUT,Austria,HKG,"China, Hong Kong SAR",15300859.592,2.4436955514555705e-4,Comtrade,1,16.54341963262395,AUT,HKG,2019
layer2_backend,AUT,Austria,HUN,Hungary,69291081.499,0.005060260446676777,Comtrade,1,18.053826776212084,AUT,HUN,2019
layer2_backend,AUT,Austria,IRL,Ireland,1981852.491,1.0016732570020959e-4,Comtrade,1,14.499543071361867,AUT,IRL,2019
layer2_backend,AUT,Austria,ITA,Italy,21133798.514,0.0017470530739105107,Comtrade,1,16.86638418951813,AUT,ITA,2019
layer2_backend,AUT,Austria,JPN,Japan,1774751.467,6.701564094206859e-4,Comtrade,1,14.389171515955603,AUT,JPN,2019
layer2_backend,AUT,Austria,KOR,Rep. of Korea,7970385.041999999,1.4130831858092757e-4,Comtrade,1,15.8912434864817,AUT,KOR,2019
layer2_backend,AUT,Austria,MEX,Mexico,7382701.836,4.058542298992823e-4,Comtrade,1,15.81465036746829,AUT,MEX,2019
layer2_backend,AUT,Austria,MYS,Malaysia,302483161.496,0.010592541374786983,Comtrade,1,19.52753617271578,AUT,MYS,2019
layer2_backend,AUT,Austria,NLD,Netherlands,10800515.295,8.893576114312128e-4,Comtrade,1,16.195104496044415,AUT,NLD,2019
layer2_backend,AUT,Austria,PHL,Philippines,33040264.023,2.2236519055252404e-4,Comtrade,1,17.31323752786212,AUT,PHL,2019
layer2_backend,AUT,Austria,SGP,Singapore,41415417.533,0.0020237476256494353,Comtrade,1,17.539163797794657,AUT,SGP,2019
layer2_backend,AUT,Austria,SWE,Sweden,4894689.476,0.0012093879419255002,Comtrade,1,15.403661599261062,AUT,SWE,2019
layer2_backend,AUT,Austria,THA,Thailand,33474751.74,2.225991591085259e-4,Comtrade,1,17.326302063106464,AUT,THA,2019
layer2_backend,AUT,Austria,TWN,Chinese Taipei,1249731767,0.0017622270724729331,OECD_BTIGE,1,20.94619477963384,AUT,TWN,2019
layer2_backend,AUT,Austria,USA,USA,35698176.004999995,0.003408291544498907,Comtrade,1,17.390610181160326,AUT,USA,2019
layer2_backend,BEL,Belgium,AUT,Austria,36231261.453999996,0.0010549403051749273,Comtrade,1,17.405432907806535,BEL,AUT,2019
layer2_backend,BEL,Belgium,CAN,Canada,7861059.822000001,4.16800567755343e-5,Comtrade,1,15.877432119929527,BEL,CAN,2019
layer2_backend,BEL,Belgium,CHE,Switzerland,21155321.431,1.8468627729088143e-4,Comtrade,1,16.86740208338154,BEL,CHE,2019
layer2_backend,BEL,Belgium,CHN,China,60759538.906,0.0014034904376719034,Comtrade,1,17.92243466334586,BEL,CHN,2019
layer2_backend,BEL,Belgium,CZE,Czechia,10729457.143,1.2246069392646524e-4,Comtrade,1,16.188503614077323,BEL,CZE,2019
layer2_backend,BEL,Belgium,DEU,Germany,403334210.6010001,0.008262184320439098,Comtrade,1,19.81527608540772,BEL,DEU,2019
layer2_backend,BEL,Belgium,DNK,Denmark,24311721.114,3.1537170273233765e-4,Comtrade,1,17.006469183520025,BEL,DNK,2019
layer2_backend,BEL,Belgium,FIN,Finland,9476160.404,1.8118153501411188e-4,Comtrade,1,16.064289877041038,BEL,FIN,2019
layer2_backend,BEL,Belgium,FRA,France,94651214.352,0.0023304245880015977,Comtrade,1,18.365709276023168,BEL,FRA,2019
layer2_backend,BEL,Belgium,GBR,United Kingdom,87766589.987,0.0021288046312692797,Comtrade,1,18.29019147351549,BEL,GBR,2019
layer2_backend,BEL,Belgium,HKG,"China, Hong Kong SAR",53800877.94,8.184289731235521e-4,Comtrade,1,17.800800362173284,BEL,HKG,2019
layer2_backend,BEL,Belgium,HUN,Hungary,34718725.975,5.150177471845257e-4,Comtrade,1,17.36278978161764,BEL,HUN,2019
layer2_backend,BEL,Belgium,IND,India,4009497.812,2.370610862381742e-5,Comtrade,1,15.20417680693288,BEL,IND,2019
layer2_backend,BEL,Belgium,IRL,Ireland,6524582.5540000005,3.4935395154778816e-5,Comtrade,1,15.691087685994486,BEL,IRL,2019
layer2_backend,BEL,Belgium,ISR,Israel,24212787.623,1.5264997951461662e-4,Comtrade,1,17.002391507039352,BEL,ISR,2019
layer2_backend,BEL,Belgium,ITA,Italy,125451057.066,0.0036984781190563406,Comtrade,1,18.647426264906144,BEL,ITA,2019
layer2_backend,BEL,Belgium,JPN,Japan,36650965.731,3.283091041415877e-4,Comtrade,1,17.416950363329686,BEL,JPN,2019
layer2_backend,BEL,Belgium,KOR,Rep. of Korea,21458679.24,1.1441435143363539e-4,Comtrade,1,16.88163979467366,BEL,KOR,2019
layer2_backend,BEL,Belgium,MEX,Mexico,17330168.149,2.1338986120550074e-4,Comtrade,1,16.667959422117324,BEL,MEX,2019
layer2_backend,BEL,Belgium,MYS,Malaysia,41659300.492,2.05496948810199e-4,Comtrade,1,17.545035226781835,BEL,MYS,2019
layer2_backend,BEL,Belgium,NLD,Netherlands,72031449.595,0.0024336912001635754,Comtrade,1,18.09261339542439,BEL,NLD,2019
layer2_backend,BEL,Belgium,NOR,Norway,4558969.995,3.0682449479087646e-5,Comtrade,1,15.33260749703452,BEL,NOR,2019
layer2_backend,BEL,Belgium,PHL,Philippines,21233454.819,1.1392913112151511e-4,Comtrade,1,16.871088600413373,BEL,PHL,2019
layer2_backend,BEL,Belgium,SGP,Singapore,5337172.045,2.8169022957716292e-5,Comtrade,1,15.49020667843669,BEL,SGP,2019
layer2_backend,BEL,Belgium,SWE,Sweden,31079074.012000002,3.4381760533739827e-4,Comtrade,1,17.252045321502177,BEL,SWE,2019
layer2_backend,BEL,Belgium,THA,Thailand,23144884.44,1.4759618476910009e-4,Comtrade,1,16.957284382770105,BEL,THA,2019
layer2_backend,BEL,Belgium,USA,USA,52585622.082,0.0018772703693948165,Comtrade,1,17.77795331491047,BEL,USA,2019
layer2_backend,BEL,Belgium,VNM,Viet Nam,3139754.478,2.113094805485207e-5,Comtrade,1,14.95965548160375,BEL,VNM,2019
layer2_backend,CAN,Canada,CHN,China,20123919.459,0.0025646221304244585,Comtrade,1,16.81741973804131,CAN,CHN,2019
layer2_backend,CAN,Canada,CZE,Czechia,1456741.523,9.80405623036716e-6,Comtrade,1,14.191713352333833,CAN,CZE,2019
layer2_backend,CAN,Canada,DEU,Germany,12171176.247,2.816620533386639e-4,Comtrade,1,16.314581193810387,CAN,DEU,2019
layer2_backend,CAN,Canada,FRA,France,3323351.688,1.679697416734924e-4,Comtrade,1,15.016484677124568,CAN,FRA,2019
layer2_backend,CAN,Canada,GBR,United Kingdom,2928052.759,7.187398543438394e-5,Comtrade,1,14.889848514208998,CAN,GBR,2019
layer2_backend,CAN,Canada,HKG,"China, Hong Kong SAR",33200563.748,0.001106074562828085,Comtrade,1,17.318077444223967,CAN,HKG,2019
layer2_backend,CAN,Canada,IND,India,2052404.732,1.0373319618513193e-4,Comtrade,1,14.534523190873955,CAN,IND,2019
layer2_backend,CAN,Canada,ITA,Italy,1366674.748,6.907484549472853e-5,Comtrade,1,14.127891887862399,CAN,ITA,2019
layer2_backend,CAN,Canada,JPN,Japan,6366662.786,1.0954366024662727e-4,Comtrade,1,15.666586151887913,CAN,JPN,2019
layer2_backend,CAN,Canada,KOR,Rep. of Korea,14334778.398,1.642644459195436e-4,Comtrade,1,16.47819926813341,CAN,KOR,2019
layer2_backend,CAN,Canada,MEX,Mexico,67267537.46000001,0.004187019064156336,Comtrade,1,18.024188337389372,CAN,MEX,2019
layer2_backend,CAN,Canada,NLD,Netherlands,4620846.108999999,9.655994044185603e-5,Comtrade,1,15.346088603176502,CAN,NLD,2019
layer2_backend,CAN,Canada,PHL,Philippines,1700622.752,2.4975020975107954e-4,Comtrade,1,14.346505654671528,CAN,PHL,2019
layer2_backend,CAN,Canada,SGP,Singapore,87409945.855,5.770075834551028e-4,Comtrade,1,18.28611964255969,CAN,SGP,2019
layer2_backend,CAN,Canada,THA,Thailand,17880990.711999997,0.0016052382008653779,Comtrade,1,16.69924879104848,CAN,THA,2019
layer2_backend,CAN,Canada,TWN,Chinese Taipei,1950490838,0.002750356396545066,OECD_BTIGE,1,21.391346890155532,CAN,TWN,2019
layer2_backend,CAN,Canada,USA,USA,913302552.279,0.015423004893906191,Comtrade,1,20.63257776732098,CAN,USA,2019
layer2_backend,CHE,Switzerland,AUT,Austria,9016878.69,5.188149683127464e-4,Comtrade,1,16.014608899817894,CHE,AUT,2019
layer2_backend,CHE,Switzerland,BEL,Belgium,3658657.5270000002,1.252183862272942e-4,Comtrade,1,15.1126071155141,CHE,BEL,2019
layer2_backend,CHE,Switzerland,CAN,Canada,3962116.318,7.395060746114226e-4,Comtrade,1,15.192289116604867,CHE,CAN,2019
layer2_backend,CHE,Switzerland,CHN,China,234483796.805,0.008242539204769231,Comtrade,1,19.27289705094762,CHE,CHN,2019
layer2_backend,CHE,Switzerland,CZE,Czechia,36591540.962000005,0.019053444012419388,Comtrade,1,17.41532767773085,CHE,CZE,2019
layer2_backend,CHE,Switzerland,DEU,Germany,195734629.749,0.015983211943056897,Comtrade,1,19.092270375060536,CHE,DEU,2019
layer2_backend,CHE,Switzerland,FIN,Finland,1175738.679,7.320863394860331e-4,Comtrade,1,13.977408021542102,CHE,FIN,2019
layer2_backend,CHE,Switzerland,FRA,France,55464477.624,0.005806327210270146,Comtrade,1,17.831253349020567,CHE,FRA,2019
layer2_backend,CHE,Switzerland,GBR,United Kingdom,13410618.031,0.0022880575160808304,Comtrade,1,16.41155741608654,CHE,GBR,2019
layer2_backend,CHE,Switzerland,HKG,"China, Hong Kong SAR",54129086.07,3.8831534364385076e-4,Comtrade,1,17.806882253121977,CHE,HKG,2019
layer2_backend,CHE,Switzerland,HUN,Hungary,2979621.15,1.6323506072813145e-5,Comtrade,1,14.90730705514037,CHE,HUN,2019
layer2_backend,CHE,Switzerland,IND,India,13716616.522999998,4.3842787201899073e-4,Comtrade,1,16.43411861364247,CHE,IND,2019
layer2_backend,CHE,Switzerland,IRL,Ireland,3400378.005,3.1863499358979257e-4,Comtrade,1,15.039397455432665,CHE,IRL,2019
layer2_backend,CHE,Switzerland,ITA,Italy,21957055.751000002,0.001217843439154047,Comtrade,1,16.904599137890845,CHE,ITA,2019
layer2_backend,CHE,Switzerland,JPN,Japan,12536264.325,8.437065767709691e-5,Comtrade,1,16.34413622783869,CHE,JPN,2019
layer2_backend,CHE,Switzerland,KOR,Rep. of Korea,13458550.319,0.0011328811406043219,Comtrade,1,16.415125247785213,CHE,KOR,2019
layer2_backend,CHE,Switzerland,MYS,Malaysia,15707541.170000002,6.510168406493638e-4,Comtrade,1,16.569651547960394,CHE,MYS,2019
layer2_backend,CHE,Switzerland,NLD,Netherlands,21454287.956000004,0.0019589985956465312,Comtrade,1,16.881435134679368,CHE,NLD,2019
layer2_backend,CHE,Switzerland,PHL,Philippines,13021151.593999999,2.0950433620047401e-4,Comtrade,1,16.382085715711394,CHE,PHL,2019
layer2_backend,CHE,Switzerland,SGP,Singapore,2460039.422,1.4380314448320228e-5,Comtrade,1,14.715688339480863,CHE,SGP,2019
layer2_backend,CHE,Switzerland,SWE,Sweden,38073992.549,0.002556401015399021,Comtrade,1,17.45504202301465,CHE,SWE,2019
layer2_backend,CHE,Switzerland,THA,Thailand,38590074.644999996,0.0017326676918919084,Comtrade,1,17.468505693734734,CHE,THA,2019
layer2_backend,CHE,Switzerland,USA,USA,69718165.986,0.005300172161454869,Comtrade,1,18.059971487191877,CHE,USA,2019
layer2_backend,CHE,Switzerland,VNM,Viet Nam,81922244.95099999,4.01327477039528e-4,Comtrade,1,18.221281135273692,CHE,VNM,2019
layer2_backend,CHN,China,AUT,Austria,16093439,9.355847923431722e-4,Comtrade,1,16.593922293506843,CHN,AUT,2019
layer2_backend,CHN,China,BEL,Belgium,75134447,0.007637510912826442,Comtrade,1,18.13478970663917,CHN,BEL,2019
layer2_backend,CHN,China,CAN,Canada,56049149,0.004219006556459968,Comtrade,1,17.84173954233623,CHN,CAN,2019
layer2_backend,CHN,China,CHE,Switzerland,14405930,9.75289844835955e-4,Comtrade,1,16.483150554749006,CHN,CHE,2019
layer2_backend,CHN,China,CZE,Czechia,99685574,0.0022903356426389886,Comtrade,1,18.417531540412163,CHN,CZE,2019
layer2_backend,CHN,China,DEU,Germany,1184199908,0.08000352372642142,Comtrade,1,20.892333201216818,CHN,DEU,2019
layer2_backend,CHN,China,DNK,Denmark,8221612,0.0012493893966736454,Comtrade,1,15.92227697649249,CHN,DNK,2019
layer2_backend,CHN,China,FIN,Finland,186340704,0.002550638455256247,Comtrade,1,19.043087303386073,CHN,FIN,2019
layer2_backend,CHN,China,FRA,France,478662362,0.022292768552831965,Comtrade,1,19.98650602791684,CHN,FRA,2019
layer2_backend,CHN,China,GBR,United Kingdom,170136207,0.018017886888651788,Comtrade,1,18.952109897735724,CHN,GBR,2019
layer2_backend,CHN,China,HKG,"China, Hong Kong SAR",48148004655,1.2107963043979109,Comtrade,1,24.597545534165732,CHN,HKG,2019
layer2_backend,CHN,China,HUN,Hungary,89631124,0.0030441960742397566,Comtrade,1,18.3112131948558,CHN,HUN,2019
layer2_backend,CHN,China,IND,India,2630434151,0.08401916785385626,Comtrade,1,21.690414746318492,CHN,IND,2019
layer2_backend,CHN,China,IRL,Ireland,42217138,0.001859099944228115,Comtrade,1,17.55833683399551,CHN,IRL,2019
layer2_backend,CHN,China,ISR,Israel,22072577,0.0013918135460693145,Comtrade,1,16.909846581560668,CHN,ISR,2019
layer2_backend,CHN,China,ITA,Italy,61779579,0.011048662720855319,Comtrade,1,17.939083447114992,CHN,ITA,2019
layer2_backend,CHN,China,JPN,Japan,2326469570,0.08476176590217817,Comtrade,1,21.567617749859767,CHN,JPN,2019
layer2_backend,CHN,China,KOR,Rep. of Korea,15969843317,0.1943459705037114,Comtrade,1,23.49396798810454,CHN,KOR,2019
layer2_backend,CHN,China,MEX,Mexico,532071620,0.018002765542903518,Comtrade,1,20.092288664184508,CHN,MEX,2019
layer2_backend,CHN,China,MYS,Malaysia,6436444914,0.06899769778952673,Comtrade,1,22.585242192804706,CHN,MYS,2019
layer2_backend,CHN,China,NLD,Netherlands,541536017,0.020132813183813054,Comtrade,1,20.109920137428738,CHN,NLD,2019
layer2_backend,CHN,China,NOR,Norway,1446150,5.460745966430718e-4,Comtrade,1,14.184416102251598,CHN,NOR,2019
layer2_backend,CHN,China,PHL,Philippines,2158344273,0.027829311056216315,Comtrade,1,21.492607224885806,CHN,PHL,2019
layer2_backend,CHN,China,SGP,Singapore,4965661245,0.40974094863154265,Comtrade,1,22.325812307045975,CHN,SGP,2019
layer2_backend,CHN,China,SWE,Sweden,19882728,0.0026073681788114857,Comtrade,1,16.805362023413387,CHN,SWE,2019
layer2_backend,CHN,China,THA,Thailand,525618409,0.024499801445812056,Comtrade,1,20.080086051157483,CHN,THA,2019
layer2_backend,CHN,China,USA,USA,1909324808,0.14594545680118529,Comtrade,1,21.370015513366624,CHN,USA,2019
layer2_backend,CHN,China,VNM,Viet Nam,10378832667,0.13051699182777032,Comtrade,1,23.063034248629833,CHN,VNM,2019
layer2_backend,CHN,China (People’s Republic of),TWN,Chinese Taipei,96211974860,0.13566698972642602,OECD_BTIGE,1,25.289819665675804,CHN,TWN,2019
layer2_backend,CZE,Czechia,AUT,Austria,36961332,0.005850142222178136,Comtrade,1,17.42538287010471,CZE,AUT,2019
layer2_backend,CZE,Czechia,BEL,Belgium,16295883,3.0555448580128097e-4,Comtrade,1,16.6064231185522,CZE,BEL,2019
layer2_backend,CZE,Czechia,CHE,Switzerland,18774751,0.007807223091744628,Comtrade,1,16.748023546472638,CZE,CHE,2019
layer2_backend,CZE,Czechia,CHN,China,79533902,0.009128562054570594,Comtrade,1,18.191693941549584,CZE,CHN,2019
layer2_backend,CZE,Czechia,DEU,Germany,349094455,0.021073530642918958,Comtrade,1,19.670853091112726,CZE,DEU,2019
layer2_backend,CZE,Czechia,DNK,Denmark,4281441,2.037768921882601e-5,Comtrade,1,15.269800426702417,CZE,DNK,2019
layer2_backend,CZE,Czechia,FIN,Finland,10686672,0.0016718303593898337,Comtrade,1,16.184508009116197,CZE,FIN,2019
layer2_backend,CZE,Czechia,FRA,France,62780468,0.0033925402125416265,Comtrade,1,17.955154579882194,CZE,FRA,2019
layer2_backend,CZE,Czechia,GBR,United Kingdom,46969745,7.127824131757124e-4,Comtrade,1,17.66501425028151,CZE,GBR,2019
layer2_backend,CZE,Czechia,HKG,"China, Hong Kong SAR",49781429,3.075272028813952e-4,Comtrade,1,17.72315258088727,CZE,HKG,2019
layer2_backend,CZE,Czechia,HUN,Hungary,50492471,0.0031744309787654483,Comtrade,1,17.737334813826724,CZE,HUN,2019
layer2_backend,CZE,Czechia,IND,India,1434972,8.935007561701148e-4,Comtrade,1,14.176656591667838,CZE,IND,2019
layer2_backend,CZE,Czechia,IRL,Ireland,4021955,1.9848030878066004e-4,Comtrade,1,15.207278909423964,CZE,IRL,2019
layer2_backend,CZE,Czechia,ISR,Israel,4326767,2.566571026028497e-4,Comtrade,1,15.280331400944998,CZE,ISR,2019
layer2_backend,CZE,Czechia,ITA,Italy,42931514,0.0024615333345496433,Comtrade,1,17.575116729585055,CZE,ITA,2019
layer2_backend,CZE,Czechia,JPN,Japan,10541812,9.137623651412168e-4,Comtrade,1,16.170860097670428,CZE,JPN,2019
layer2_backend,CZE,Czechia,KOR,Rep. of Korea,13355271,1.9218310586138228e-4,Comtrade,1,16.407421771222577,CZE,KOR,2019
layer2_backend,CZE,Czechia,MEX,Mexico,4007368,2.2673968060343833e-5,Comtrade,1,15.203645474222887,CZE,MEX,2019
layer2_backend,CZE,Czechia,MYS,Malaysia,29477935,1.9839026191821414e-4,Comtrade,1,17.199152609265823,CZE,MYS,2019
layer2_backend,CZE,Czechia,NLD,Netherlands,145772786,0.0030848333990544977,Comtrade,1,18.79755971402775,CZE,NLD,2019
layer2_backend,CZE,Czechia,NOR,Norway,7769588,3.6979664001517235e-5,Comtrade,1,15.865727825191906,CZE,NOR,2019
layer2_backend,CZE,Czechia,PHL,Philippines,34656641,2.3324361374687605e-4,Comtrade,1,17.360999953542017,CZE,PHL,2019
layer2_backend,CZE,Czechia,SGP,Singapore,19483333,2.1954621564484816e-4,Comtrade,1,16.78506999143152,CZE,SGP,2019
layer2_backend,CZE,Czechia,SWE,Sweden,19693353,0.004800889080381924,Comtrade,1,16.7957917763833,CZE,SWE,2019
layer2_backend,CZE,Czechia,USA,USA,45653160,0.003989385108035143,Comtrade,1,17.636583406857707,CZE,USA,2019
layer2_backend,DEU,Germany,AUT,Austria,639528113.588,0.039917313591885974,Comtrade,1,20.27624114140696,DEU,AUT,2019
layer2_backend,DEU,Germany,BEL,Belgium,605644180.932,0.021857772827919855,Comtrade,1,20.22180321306046,DEU,BEL,2019
layer2_backend,DEU,Germany,CAN,Canada,56656000.892000005,9.287698673458014e-4,Comtrade,1,17.852508486728343,DEU,CAN,2019
layer2_backend,DEU,Germany,CHE,Switzerland,334685159.032,0.021899372056785712,Comtrade,1,19.628700827080873,DEU,CHE,2019
layer2_backend,DEU,Germany,CHN,China,2497481289.9249997,0.1236819422704007,Comtrade,1,21.638548577337804,DEU,CHN,2019
layer2_backend,DEU,Germany,CZE,Czechia,634561521.0710001,0.031420061918886265,Comtrade,1,20.268444801917074,DEU,CZE,2019
layer2_backend,DEU,Germany,DNK,Denmark,142211642.254,0.006124470774414426,Comtrade,1,18.772826951404824,DEU,DNK,2019
layer2_backend,DEU,Germany,FIN,Finland,98457317.532,0.009611339044692439,Comtrade,1,18.40513369783857,DEU,FIN,2019
layer2_backend,DEU,Germany,FRA,France,1028413819.808,0.0348004133233734,Comtrade,1,20.75128347240223,DEU,FRA,2019
layer2_backend,DEU,Germany,GBR,United Kingdom,573767501.758,0.032327649323774604,Comtrade,1,20.16773482477003,DEU,GBR,2019
layer2_backend,DEU,Germany,HKG,"China, Hong Kong SAR",462553097.90699995,0.021501719418599557,Comtrade,1,19.952271916774336,DEU,HKG,2019
layer2_backend,DEU,Germany,HUN,Hungary,1701314756.4400003,0.06630236510532878,Comtrade,1,21.254667175828583,DEU,HUN,2019
layer2_backend,DEU,Germany,IND,India,82415817.18900001,0.006701833893324973,Comtrade,1,18.227287944769248,DEU,IND,2019
layer2_backend,DEU,Germany,IRL,Ireland,135912151.468,0.00636826985836026,Comtrade,1,18.727519297257373,DEU,IRL,2019
layer2_backend,DEU,Germany,ISR,Israel,140007750.019,0.0072770988925259265,Comtrade,1,18.757208343462455,DEU,ISR,2019
layer2_backend,DEU,Germany,ITA,Italy,543549409.347,0.03153258538781025,Comtrade,1,20.113631171795372,DEU,ITA,2019
layer2_backend,DEU,Germany,JPN,Japan,178608407.56599998,0.006736019970815029,Comtrade,1,19.000706305735154,DEU,JPN,2019
layer2_backend,DEU,Germany,KOR,Rep. of Korea,246766076.50300002,0.006994580892297117,Comtrade,1,19.323951391208933,DEU,KOR,2019
layer2_backend,DEU,Germany,MEX,Mexico,244849647.74400002,0.0062352177749427674,Comtrade,1,19.3161549015353,DEU,MEX,2019
layer2_backend,DEU,Germany,MYS,Malaysia,1300742958.547,0.029888873610711394,Comtrade,1,20.98620144550962,DEU,MYS,2019
layer2_backend,DEU,Germany,NLD,Netherlands,1957014427.673,0.04712905801554019,Comtrade,1,21.394685898186008,DEU,NLD,2019
layer2_backend,DEU,Germany,NOR,Norway,24788940.665,0.0017395723116717286,Comtrade,1,17.025908211087135,DEU,NOR,2019
layer2_backend,DEU,Germany,PHL,Philippines,330698066.959,0.011805832879603826,Comtrade,1,19.616716335657966,DEU,PHL,2019
layer2_backend,DEU,Germany,SGP,Singapore,431011572.799,0.019751337885936568,Comtrade,1,19.881645501069425,DEU,SGP,2019
layer2_backend,DEU,Germany,SWE,Sweden,171298999.993,0.007450848733955475,Comtrade,1,18.958921131362573,DEU,SWE,2019
layer2_backend,DEU,Germany,THA,Thailand,214174485.12900004,0.004357339397997943,Comtrade,1,19.182301596507198,DEU,THA,2019
layer2_backend,DEU,Germany,TWN,Chinese Taipei,13547134358,0.01910260069439031,OECD_BTIGE,1,23.32944087548505,DEU,TWN,2019
layer2_backend,DEU,Germany,USA,USA,732246938.1719999,0.0506415635085541,Comtrade,1,20.41162836363197,DEU,USA,2019
layer2_backend,DEU,Germany,VNM,Viet Nam,15869099.282000002,1.6556359405653273e-4,Comtrade,1,16.579884397889813,DEU,VNM,2019
layer2_backend,DNK,Denmark,AUT,Austria,5159080.837,2.4554851030572835e-5,Comtrade,1,15.45626918305891,DNK,AUT,2019
layer2_backend,DNK,Denmark,CHN,China,9717732.607,8.674160881204905e-4,Comtrade,1,16.089462981244623,DNK,CHN,2019
layer2_backend,DNK,Denmark,DEU,Germany,14478930.297,4.095366554138309e-4,Comtrade,1,16.488205136742287,DNK,DEU,2019
